5.495701568773175838e-01,5.543959359591824620e-01,5.465065527043728721e-01,5.476275432058521631e-01,5.561017198046751542e-01,5.467633439416625940e-01,5.441379174017700882e-01,5.481996720628542485e-01,5.504502111776836681e-01,5.477830421301917996e-01,5.546338451722353513e-01,5.500816389690506014e-01,5.518867970618014374e-01,5.547341849334251895e-01,5.519176607110606314e-01,5.441638423200304553e-01,5.490826745693143662e-01,5.549974297622861652e-01,5.530712011016074570e-01,5.555417472141923607e-01,5.489183465455121924e-01,5.489375425126766794e-01,5.523653813381166344e-01,5.469671673307563431e-01,5.435549202537804936e-01,5.567324247140603699e-01,5.496203419705290028e-01,5.538885969841512713e-01,5.456056275612499729e-01,5.556060632500708918e-01,5.476712982445144373e-01,5.498868168790915778e-01,5.493029698746649814e-01,5.518344477637007195e-01,5.451190113644149848e-01,5.496983539424457055e-01,5.507893796445206824e-01,5.562521067814554243e-01,5.460737751740695201e-01,5.490144718168710192e-01,5.466889174482305602e-01,5.543665101907785386e-01,5.559860820196846909e-01,5.525622342871665538e-01,5.506069759143201736e-01,5.482146397967546658e-01,5.485260478188356270e-01,5.420311417837491152e-01,5.557140354038463403e-01,5.512520763963195680e-01,5.526905873225104182e-01,5.466501488286061861e-01,5.446488370740723006e-01,5.507455668763557854e-01,5.418644275304962399e-01,5.519563028810701155e-01,5.514330273387644255e-01,5.526992147463671845e-01,5.561394756365334313e-01,5.493589968367151855e-01,5.451381774634671551e-01,5.473837053116563656e-01,5.502162037245341697e-01,5.471693159178120380e-01,5.493789198301407550e-01,5.520755755215044358e-01,5.491945577456549543e-01,5.506515905862701121e-01,5.571515369930770678e-01,5.539325877244085650e-01,5.545369272161940755e-01,5.536230328711727600e-01,5.481812624761790431e-01,5.536473116387978788e-01,5.461799467973231792e-01,5.456989795099216334e-01,5.562737498440835093e-01,5.512391525740043541e-01,5.504470190340571278e-01,5.454562559529747556e-01,5.493233297219350941e-01,5.470360417570477862e-01,5.535879356020170228e-01,5.447631820427597527e-01,5.494131452938493254e-01,5.517123112013437858e-01,5.563074919010271291e-01,5.445621418427163407e-01,5.499258667868559547e-01,5.439209545485899078e-01,5.504993954040969806e-01,5.462143594061164009e-01,5.515402544536636142e-01,5.522432844902022131e-01,5.506798288213410331e-01,5.553124999770203685e-01,5.486114789211259390e-01,5.482229202475055185e-01,5.492945802783645304e-01,5.449888078546614167e-01,5.497320238398165637e-01,5.496370315074057267e-01,5.498786301707867530e-01,5.459542328397947175e-01,5.464955243332000334e-01,5.534991199443911603e-01,5.497392249893718885e-01,5.478928276003545150e-01,5.511371374424476333e-01,5.548916399048866577e-01,5.546579511324131184e-01,5.439393152073541682e-01,5.509422088105201398e-01,5.540623054342788123e-01,5.469382025309283968e-01,5.425237273767709034e-01,5.470169307439379791e-01,5.568263985627575074e-01,5.465274425165782546e-01,5.568761433849305220e-01,5.551236884441540509e-01,5.441169185276157894e-01,5.532148125593138177e-01,5.505003223159559145e-01,5.543445095698162906e-01,5.530896931333052491e-01,5.471821920347632595e-01,5.538961403860112043e-01,5.487360434953261201e-01,5.564810261870967167e-01,5.470886861483612584e-01,5.459023201058083030e-01,5.484009233000763928e-01,5.556373050111679257e-01,5.481810125589838822e-01,5.492264794662972127e-01,5.554700625765048860e-01,5.530526468828218523e-01,5.437199081554635605e-01,5.521270645783485920e-01,5.573077694058194975e-01,5.464691574846624045e-01,5.422676956674917781e-01,5.521556056749665764e-01,5.474087912916572041e-01,5.446170129240088809e-01,5.467637902128835714e-01,5.445116943692960287e-01,5.542812108827005479e-01,5.476057361697815873e-01,5.503437176385188589e-01,5.475199384549308546e-01,5.431515246606316571e-01,5.441233223355604887e-01,5.534526690715338981e-01,5.479662082098025744e-01,5.536151662730491863e-01,5.548410636129087470e-01,5.491406252278407951e-01,5.547311904415154205e-01,5.514325762126086605e-01,5.473833481232218690e-01,5.553920222963548703e-01,5.476281126194071369e-01,5.454476676071663421e-01,5.557924444309305656e-01,5.437949934150800857e-01,5.528486502471672281e-01,5.452518195452673577e-01,5.542024501967421912e-01,5.553679617204031471e-01,5.496756429208473627e-01,5.534821601684157821e-01,5.565746032244975883e-01,5.537198040584064840e-01,5.518176527562017597e-01,5.480046896111681054e-01,5.500376953010671643e-01,5.523550684586719939e-01,5.495407977505647468e-01,5.469088778160497988e-01,5.516477656968620247e-01,5.420979698259826840e-01,5.549036817884547279e-01,5.483493880034847612e-01,5.497130704778682153e-01,5.455967958388266981e-01,5.520995898751810405e-01,5.511742706211639753e-01,5.522704170054705264e-01,5.425625055447848011e-01,5.515558473015371721e-01,5.501963016545299290e-01,5.542294443862517683e-01,5.526278058885201183e-01,5.493025438137270067e-01,5.536891785809010536e-01,5.520197017366857972e-01,5.508376296304333675e-01,5.533698879251943703e-01,5.483856168406991971e-01,5.529729036578087120e-01,5.511441400517139710e-01,5.515544746973031209e-01,5.467371157886613542e-01,5.512086472840952434e-01,5.425093638769481474e-01,5.492122134159372893e-01,5.427416894980136020e-01,5.484521527968780896e-01,5.512652193803084799e-01,5.526230462801531296e-01,5.497583682771798319e-01,5.515007567106424702e-01,5.479905065239655260e-01,5.431669274219850241e-01,5.533279304988268921e-01,5.523558572139909417e-01,5.473404903734403470e-01,5.532069800408480065e-01,5.532950601046626726e-01,5.449122570794147080e-01,5.539000387690889982e-01,5.509921017363775819e-01,5.471605151864331607e-01,5.548627596349156033e-01,5.469777760485400320e-01,5.441463730079321159e-01,5.449334381007695516e-01,5.497571168682084952e-01,5.465626524954493304e-01,5.529180642808545487e-01,5.456179296172896098e-01,5.495641857585202850e-01,5.485885661583079775e-01,5.507256891877956306e-01,5.542513539077639217e-01,5.516316123846516373e-01,5.555355345733565819e-01,5.444642535343554579e-01,5.464802818931037143e-01,5.547875430187464429e-01,5.515727293076460036e-01,5.535152445030915302e-01,5.538938086914088066e-01,5.457529157037489531e-01,5.528203011407213374e-01,5.511976180925244329e-01,5.461447420737896019e-01,5.444566398539242291e-01,5.462115996513728922e-01,5.479281839665802734e-01,5.430360341967160887e-01,5.441193943124504884e-01,5.494611617632213507e-01,5.471140671782929177e-01,5.537313968029202726e-01,5.523491922519798702e-01,5.447110869809991263e-01,5.495537580796758803e-01,5.475918206769526675e-01,5.481863704305093288e-01,5.493923533331147580e-01,5.499958776595708088e-01,5.517277972271957820e-01,5.439203669682877162e-01,5.511951787552467064e-01,5.563919289187235773e-01,5.456259202994238056e-01,5.505581604875372514e-01,5.485504202978503940e-01,5.515994218212372235e-01,5.520743071006743996e-01,5.472401867849351342e-01,5.503178136600654913e-01,5.458869974984690288e-01,5.471413098833423083e-01,5.439164759695540585e-01,5.468563667016622665e-01,5.528305922417398044e-01,5.520416926140417901e-01,5.530162000986288406e-01,5.522046265606952442e-01,5.484050853403596992e-01,5.490890727820038064e-01,5.492310426936888312e-01,5.514959329595802151e-01,5.490773776811205265e-01,5.479595235581433688e-01,5.527706309542518293e-01,5.550070591031931455e-01,5.512908558201038423e-01,5.447442866004952311e-01,5.468613944399149940e-01,5.522840792198534521e-01,5.481862542915764136e-01,5.456909664684909123e-01,5.532634340486373148e-01,5.539457580728330832e-01,5.493480665300445320e-01,5.494668246837040027e-01,5.513227974584403723e-01,5.517015424252755817e-01,5.514680459588285899e-01,5.436776829374312392e-01,5.517623385684308213e-01,5.488528306574221860e-01,5.454440103093425307e-01,5.550384672600736646e-01,5.556945953473144684e-01,5.431308449459948395e-01,5.424157253573624882e-01,5.519066656488743616e-01,5.476477070830380045e-01,5.481638108461210912e-01,5.501968935119356807e-01,5.452948604752990702e-01,5.533683031633646054e-01,5.446818335042840076e-01,5.537898482461915961e-01,5.419413155058594445e-01,5.484994219806929028e-01,5.477323980058382835e-01,5.499619634957382264e-01,5.492408582327643618e-01,5.472939724601344480e-01,5.481590294738382108e-01,5.501644926261370916e-01,5.538253931466744495e-01,5.551429059138395239e-01,5.490294498125511957e-01,5.441655825329737572e-01,5.525101136032636306e-01,5.457405251030424953e-01,5.509551708056018571e-01,5.496299927584649136e-01,5.541463727320474764e-01,5.429476973630291692e-01,5.517753667302242038e-01,5.520843056292463746e-01,5.487898628274605617e-01,5.550001002355136048e-01,5.458443306578163456e-01,5.513368825528739414e-01,5.499376248459271199e-01,5.525887005918252992e-01,5.505020030503871009e-01,5.425190172579885672e-01,5.521665087560456708e-01,5.454706614180888646e-01,5.426762489085638075e-01,5.444637803412155641e-01,5.462873574979837388e-01,5.445367566176008145e-01,5.502452672564805969e-01,5.488293325544288948e-01,5.529337701523059367e-01,5.469342662640467312e-01,5.448755216938649948e-01,5.576241605171887716e-01,5.477991841103714288e-01,5.513413579324902836e-01,5.432377346504648763e-01,5.544396155780022539e-01,5.436896754784193986e-01,5.520147962505228545e-01,5.551108532239625859e-01,5.474701684476163122e-01,5.440523392399282399e-01,5.571277369761611364e-01,5.549906100054525782e-01,5.478995839991684935e-01,5.480524993126072442e-01,5.472120949979607518e-01,5.484263546995629124e-01,5.527835428414881180e-01,5.530340245318572379e-01,5.486512778770237242e-01,5.503031932308865004e-01,5.417812991081275564e-01,5.547162909795951835e-01,5.420117258007948191e-01,5.542782306840776663e-01,5.497206374282910257e-01,5.549644760730574333e-01,5.474907833953669423e-01,5.438876903174880706e-01,5.428215531870859145e-01,5.474602035073982131e-01,5.506530485788090346e-01,5.435279441089205799e-01,5.556421480188268314e-01,5.508196013782964418e-01,5.517382334688419876e-01,5.521016791016779557e-01,5.515483877965652315e-01,5.557642823957862355e-01,5.521742424762660084e-01,5.427509555838339050e-01,5.493777214434909517e-01,5.571137060963127219e-01,5.460118358244168135e-01,5.503596746776231452e-01,5.488084999849578427e-01,5.569464793986498297e-01,5.525467234478272927e-01,5.466506861179637466e-01,5.544843690344797293e-01,5.516879540177401786e-01,5.510112186595556016e-01,5.453059103092408044e-01,5.489123360685816966e-01,5.524179576467928010e-01,5.499356983307630564e-01,5.533394517340144425e-01,5.504441279393379460e-01,5.572439454727200481e-01,5.474717406396106822e-01,5.552200766489959749e-01,5.453223147506922608e-01,5.471292645128251753e-01,5.510065915990256524e-01,5.545790359989858365e-01,5.576931077565496775e-01,5.441462099042212452e-01,5.495109319469835274e-01,5.502905028991662562e-01,5.453632732094653157e-01,5.517881961961286219e-01,5.476341231001050636e-01,5.553555946120766196e-01,5.456541836487128760e-01,5.512604000813110527e-01,5.532734242323688045e-01,5.556840727405574221e-01,5.443589261145211911e-01,5.572371442690211563e-01,5.567819145652077584e-01,5.455003429825607819e-01,5.561632889385472733e-01,5.530134452723183269e-01,5.567938985148741526e-01,5.467869735195921566e-01,5.565790695543881839e-01,5.449164801297898819e-01,5.442739566809919882e-01,5.547125922839210022e-01,5.551489619881050386e-01,5.437338236578577177e-01,5.422770257755282763e-01,5.419033201635623520e-01,5.450383994168528368e-01,5.565795916580313918e-01,5.499562782178331055e-01,5.463511292255679441e-01,5.472571043932201729e-01,5.478552315275971862e-01,5.576573736742687082e-01,5.563372560910160303e-01,5.447135003600992453e-01,5.542479956786449113e-01,5.513442215525051759e-01,5.557710362598996534e-01,5.478266243054805695e-01,5.515721354872452631e-01,5.475529467075965773e-01,5.528507587120526923e-01,5.438059685107743402e-01,5.466940417713878064e-01,5.528713747680235047e-01,5.415094725780238427e-01,5.510897015488247508e-01,5.425960715870131734e-01,5.431967489643918512e-01,5.474553862797287840e-01,5.496656692231010055e-01,5.530459387032773400e-01,5.522616210209465581e-01,5.504917975931519214e-01,5.546214308067901610e-01,5.511028656164409512e-01,5.461255560803237596e-01,5.491701886310178526e-01,5.566472016028582992e-01,5.550296714797604558e-01,5.544474665709692163e-01,5.448613120945322574e-01,5.513992405636978233e-01,5.525076846856601387e-01,5.507364283570739261e-01,5.504472735601786404e-01,5.524738243238302982e-01,5.523495008814026663e-01,5.491343418882368432e-01,5.566269063863213962e-01,5.502687679702250589e-01,5.492724019686039405e-01,5.486218186820775999e-01,5.452853676703822705e-01,5.532340100979858954e-01,5.568528425610288490e-01,5.485451693078641222e-01,5.424329392933846528e-01,5.501776734539089997e-01,5.458010243856008525e-01,5.550382751091194056e-01,5.468259479652193278e-01,5.545741876104862689e-01,5.492479898321310783e-01,5.447069731848562801e-01,5.526733503454860363e-01,5.524949244971772977e-01,5.461324536621668946e-01,5.509566131400633893e-01,5.561260837672716839e-01,5.503058767067594559e-01,5.505478730300050749e-01,5.474964081818320949e-01,5.489523894432593032e-01,5.523520587532503301e-01,5.486811634460895259e-01,5.484631295904885961e-01,5.483552014382827577e-01,5.532228309058827564e-01,5.434291641954350771e-01,5.504024279554333710e-01,5.462861037995576652e-01,5.501671781337466038e-01,5.538739338356268860e-01,5.498533346445936276e-01,5.491189514931817950e-01,5.540620175138687431e-01,5.568931402858767754e-01,5.451194309911340241e-01,5.479538368690513028e-01,5.531404850681068686e-01,5.498924771556171764e-01,5.483204692853600459e-01,5.486653512386411302e-01,5.503277571586910888e-01,5.485928860044739785e-01,5.488779405349348828e-01,5.563458041048361391e-01,5.543170965578300136e-01,5.426987585727129915e-01,5.489927316463570905e-01,5.471336913509012856e-01,5.434291998438466331e-01,5.494087242776578561e-01,5.500753887574842960e-01,5.512833870798854452e-01,5.457872072069329672e-01,5.522950743900254533e-01,5.506868633060995055e-01,5.561806168831711084e-01,5.547549726829587025e-01,5.541410342757827623e-01,5.527358587654305211e-01,5.463422757107208039e-01,5.573118634840021901e-01,5.553314442739052392e-01,5.538996693071055466e-01,5.518397998294527484e-01,5.533870332008815618e-01,5.568055683064467853e-01,5.464139800200392694e-01,5.499950330220588768e-01,5.548134553500059241e-01,5.474775845563696342e-01,5.538436220324337578e-01,5.496283868438087694e-01,5.455729552154766626e-01,5.430064533104358437e-01,5.498477648914299465e-01,5.488361297883087575e-01,5.454407160295439150e-01,5.499164277308915549e-01,5.520145361141239881e-01,5.503649416209388523e-01,5.457505789404984986e-01,5.456084502994511531e-01,5.499962472999750940e-01,5.483296601163235584e-01,5.431926658804313579e-01,5.435070859991134595e-01,5.501328643289529197e-01,5.570450347463717922e-01,5.455241981031038190e-01,5.544917834526529310e-01,5.493906951540468153e-01,5.505261652882669221e-01,5.449672830250589239e-01,5.479670269143475103e-01,5.480849047280796915e-01,5.548536810824050702e-01,5.511807411782897459e-01,5.472396615967382028e-01,5.488671649329636137e-01,5.449630569859926776e-01,5.471129558515405167e-01,5.470328131680848305e-01,5.515865271837721018e-01,5.527795595017442887e-01,5.552784877402754393e-01,5.450018443950142011e-01,5.483203765290207699e-01,5.495725074216213368e-01,5.482883286404792722e-01,5.463902943039459226e-01,5.472063752239008094e-01,5.469160918964444118e-01,5.470586165972092241e-01,5.508208656821145244e-01,5.512467959344877766e-01,5.531239208025353626e-01,5.516276464181470995e-01,5.524229398817960268e-01,5.477630973395896108e-01,5.565065345986310863e-01,5.432893501263267311e-01,5.457461399858254403e-01,5.558707625942288511e-01,5.502123023074227959e-01,5.420492970416225242e-01,5.551151863967288547e-01,5.479644751134401526e-01,5.521891476931851672e-01,5.546111703297940121e-01,5.562555268085531690e-01,5.438649627895211225e-01,5.447838666403612695e-01,5.468279644053261057e-01,5.540680973766138884e-01,5.574661015132424957e-01,5.442690387324865542e-01,5.450988122481096321e-01,5.526915312064135666e-01,5.495949648593072556e-01,5.434661058990811755e-01,5.551989187639966294e-01,5.554721087802463320e-01,5.469591571979637301e-01,5.556419443998990015e-01,5.517255522611372864e-01,5.514709112104532185e-01,5.507040179805302582e-01,5.473969371501337111e-01,5.492877562024972571e-01,5.441943624314639072e-01,5.529302815543500893e-01,5.464857209193973997e-01,5.483327358708928179e-01,5.458706355154601120e-01,5.539307114797539233e-01,5.510796714343429992e-01,5.528556594463439611e-01,5.506257809628150035e-01,5.508423609512270724e-01,5.491463560122464838e-01,5.490343985703162177e-01,5.474729380849980842e-01,5.483415628013670329e-01,5.451594840242640627e-01,5.505814112912089664e-01,5.450226888492368804e-01,5.436932691217090108e-01,5.462612070685659571e-01,5.560799936998959137e-01,5.480475100905064512e-01,5.451255393171450248e-01,5.492992599480079896e-01,5.526625192164602574e-01,5.454332670834185492e-01,5.536226394284745611e-01,5.531179075204075701e-01,5.547622781789397495e-01,5.538235426906888970e-01,5.530381050447077396e-01,5.469872691937920361e-01,5.427095708929817741e-01,5.503756360759878286e-01,5.516803860356002120e-01,5.435429793666377574e-01,5.480671115130473225e-01,5.458537122304406575e-01,5.538136456460758250e-01,5.453661733959991320e-01,5.503405152956055701e-01,5.468887743102076593e-01,5.451157285724652635e-01,5.488262695968512128e-01,5.499980945400284593e-01,5.482548956427638620e-01,5.495682551924708781e-01,5.527616345257823083e-01,5.502302640424761027e-01,5.428770184698431533e-01,5.469203242980340551e-01,5.538810086134559052e-01,5.489151298984762395e-01,5.461421958587633352e-01,5.460943809611030764e-01,5.541355173926466593e-01,5.552509301590936586e-01,5.547775309816632694e-01,5.464036733757220432e-01,5.469225116648923635e-01,5.474023493417209396e-01,5.498356120076284270e-01,5.443216451426369229e-01,5.485418336106401282e-01,5.472562197453739730e-01,5.484716426999749483e-01,5.443301168535484846e-01,5.478810844876390584e-01,5.483729794990850337e-01,5.565854325578063477e-01,5.543050458068191633e-01,5.517902900975920621e-01,5.509441531209309240e-01,5.429654118755666836e-01,5.438396427027645252e-01,5.498363330042448371e-01,5.476725148905652318e-01,5.488908457963561638e-01,5.553201253693943462e-01,5.508535965161484027e-01,5.527496101304492093e-01,5.547088111118081422e-01,5.472332105177322159e-01,5.494460684757266344e-01,5.509128289585261129e-01,5.550464223930730023e-01,5.450653290510546478e-01,5.428395373847481054e-01,5.432775941535952224e-01,5.516978763603314073e-01,5.503339479548355895e-01,5.509631515149402414e-01,5.528567398359079954e-01,5.458545876660495511e-01,5.543435117616477559e-01,5.453982836971076331e-01,5.502816107882446683e-01,5.536429521243394491e-01,5.424766780340157801e-01,5.535771850920828685e-01,5.551750757142668302e-01,5.533244668064600802e-01,5.559198801216326258e-01,5.457050486603091111e-01,5.552070784848704976e-01,5.541876069766508150e-01,5.506870236350718262e-01,5.503295067785091144e-01,5.516252021227019409e-01,5.481713814538601293e-01,5.425788513447035166e-01,5.532532890979169338e-01,5.496261211199537922e-01,5.513846047940791362e-01,5.487837668101475108e-01,5.425311492201989605e-01,5.546564520428508560e-01,5.521915323538845177e-01,5.563745533922441755e-01,5.440927673592061975e-01,5.454806578869692002e-01,5.527757321934974044e-01,5.512303298562474252e-01,5.462916449236189242e-01,5.449775485205510250e-01,5.444386245578569650e-01,5.518848657296504534e-01,5.507085978569989937e-01,5.461768045956387763e-01,5.510465955558174755e-01,5.540588339928610440e-01,5.514224767112444470e-01,5.458230980342321237e-01,5.493075736222294836e-01,5.432121928843993697e-01,5.462956901913265106e-01,5.515810734444624996e-01,5.498970579658463143e-01,5.429500933936753926e-01,5.520772837121161736e-01,5.486186150105302195e-01,5.474750023053841508e-01,5.425050106110330672e-01,5.563328934287898875e-01,5.545796065039351186e-01,5.506141895748359882e-01,5.498309512070648220e-01,5.554879060404223079e-01,5.456730455167407845e-01,5.436042312473526872e-01,5.425338315093438668e-01,5.515087257132950116e-01,5.551763629929598043e-01,5.500171374707358840e-01,5.528025064346077100e-01,5.453019531486094085e-01,5.570380971696800021e-01,5.515004799074519903e-01,5.498824467043351705e-01,5.485774741791090703e-01,5.472030746999350104e-01,5.491833786724453770e-01,5.470248883152828423e-01,5.508142612513420300e-01,5.487130944338325378e-01,5.479020478975472619e-01,5.489213820370271169e-01,5.549403484936512587e-01,5.427719735161123937e-01,5.532753196143334051e-01,5.450466152355482041e-01,5.454761226194630996e-01,5.487567814835312419e-01,5.483837926200537671e-01,5.552686509390216685e-01,5.528686041159668330e-01,5.510704578705605261e-01,5.477656707529944269e-01,5.549055291167142023e-01,5.545103372417654608e-01,5.521203459027509419e-01,5.514656160438258237e-01,5.567120119422830360e-01,5.512632149443448260e-01,5.521380304714821330e-01,5.532242864567037399e-01,5.507016214290081368e-01,5.551610740536202515e-01,5.490749816931481675e-01,5.440031984186286529e-01,5.491147970317901139e-01,5.558927176187155039e-01,5.566315316366865495e-01,5.436802528870242623e-01,5.496423374804408901e-01,5.492482837034086129e-01,5.455958509361898967e-01,5.489959497862095805e-01,5.501734928967569882e-01,5.484268167724659637e-01,5.426315116624355062e-01,5.501166736260734158e-01,5.476870517860804588e-01,5.526374241094860196e-01,5.501333358219635539e-01,5.474151133698483829e-01,5.429777183183295275e-01,5.525889955887025584e-01,5.441207231342645168e-01,5.454317068571020721e-01,5.546281321075482440e-01,5.481411383694776429e-01,5.467320316627219956e-01,5.479146304776372212e-01,5.504362244918736824e-01,5.486868159580614579e-01,5.545802804243835649e-01,5.433761832163416239e-01,5.456283366090152187e-01,5.452468153876389723e-01,5.480220268062108158e-01,5.489191048958477204e-01,5.501079102068444637e-01,5.536258459132653575e-01,5.497520943755014322e-01,5.532952260082042439e-01,5.531597589899700518e-01,5.454345358938185173e-01,5.425557840664421150e-01,5.459677661310239349e-01,5.507551128809651253e-01,5.550324381754868641e-01,5.491157780506262798e-01,5.520567714027578843e-01,5.569140375522398934e-01,5.428612694851001619e-01,5.496070314826639880e-01,5.467471903830165569e-01,5.497243799689459642e-01,5.491658507622356744e-01,5.457217368582536476e-01,5.424362504565559684e-01,5.526701696890624627e-01,5.445647066960292992e-01,5.455050830067005307e-01,5.481187671224284630e-01,5.486158103737114322e-01,5.473944293694812391e-01,5.498818085243931675e-01,5.475006885044095828e-01,5.448660680922263744e-01,5.486056825054427266e-01,5.493396649365165363e-01,5.538292327813920668e-01,5.437806603899093538e-01,5.522931939248175714e-01,5.553390673895376439e-01,5.432799031013967328e-01,5.538580457940979196e-01,5.481886506606742371e-01,5.502124735524511756e-01,5.569997566489870433e-01,5.562145853320843436e-01,5.506289242030910636e-01,5.468717823994251326e-01,5.514976651501214411e-01,5.515600618644291853e-01,5.559965343707282681e-01,5.472893806690407592e-01,5.458558065126422054e-01,5.513429599067743991e-01,5.490667764180811039e-01,5.424728130477336485e-01,5.531037278575234861e-01,5.510701889587246161e-01,5.559361245220585390e-01,5.524499830172240333e-01,5.508650304766063988e-01,5.478961400662196723e-01,5.507584782051537786e-01,5.493679496708573362e-01,5.502362874601838261e-01,5.533607722025760678e-01,5.448186713088866151e-01,5.482315850360819365e-01,5.453179656028921407e-01,5.446201163776991372e-01,5.569729199745121484e-01,5.503074207117719663e-01,5.523095615178263973e-01,5.492646966769070271e-01,5.445515577474199231e-01,5.517573010624333696e-01,5.485352647648171764e-01,5.514408963298276234e-01,5.493210176539635725e-01,5.504579535721056960e-01,5.515376435400695110e-01,5.498074217484161252e-01,5.443115927434826196e-01,5.479855911321207529e-01,5.562665683367642444e-01,5.486492989873589243e-01,5.419092186448444259e-01,5.533105860584471847e-01,5.506913530059502904e-01,5.518361895953027840e-01,5.430506560378031145e-01,5.466286334471902597e-01,5.524031167177599899e-01,5.501573071461611786e-01,5.506827730654968445e-01,5.528578997200763734e-01,5.566689094950214578e-01
